Source_ID,Source_Name,Source_E/I,Target_ID,Target_Name,Target_E/I,Type,Layers,Neurite,Neurite ID,Potential synapses,Number of contacts,Probability,Connection?,ES,ES PMID,RefIDs,Notes
1026,DG HIPROM (-)1333p,I,2017,CA3 Lucidum LAX (-)02310,I,p,CA3:SR; CA3:SL,,,,,,,,,,
1026,DG HIPROM (-)1333p,I,2017,CA3 Lucidum LAX (-)02310,I,p,CA3:SR; CA3:SL,,,,,,,,,,
1026,DG HIPROM (-)1333p,I,4011,CA1 Neurogliaform Projecting (-)3000p,I,p,DG:SMo,DG:All:Both,3,0.00200134,1.579067838,0.001267419,,,,,
1026,DG HIPROM (-)1333p,I,4011,CA1 Neurogliaform Projecting (-)3000p,I,p,DG:SMo,DG:SMo:Both,6,0.00200134,1.579067838,0.001267419,,,,,
2000,CA3 Pyramidal (+)23223p,E,2000,CA3 Pyramidal (+)23223p,E,L,CA3:SR; CA3:SO,CA3:All:Both,18,0.034425649,7.24307921,0.01033606,1,1,3022192; 12040087;,1000762; 1003036; 1003060; 1006002; 1006006; 1006008;,
2000,CA3 Pyramidal (+)23223p,E,2000,CA3 Pyramidal (+)23223p,E,L,CA3:SR; CA3:SO,CA3:SR:Both,24,0.009439269,1.588066826,0.005943874,,,,,
2000,CA3 Pyramidal (+)23223p,E,2000,CA3 Pyramidal (+)23223p,E,L,CA3:SR; CA3:SO,CA3:SO:Both,33,0.02498638,5.655012384,0.004418448,,,,,
2000,CA3 Pyramidal (+)23223p,E,2004,CA3c Pyramidal (+)03223p,E,L,CA3:SR; CA3:SO,CA3:All:Both,18,0.026378727,5.30530877,0.010521111,,,,,
2000,CA3 Pyramidal (+)23223p,E,2004,CA3c Pyramidal (+)03223p,E,L,CA3:SR; CA3:SO,CA3:SR:Both,24,0.013264652,2.025479948,0.006548893,,,,,
2000,CA3 Pyramidal (+)23223p,E,2004,CA3c Pyramidal (+)03223p,E,L,CA3:SR; CA3:SO,CA3:SO:Both,33,0.013114075,3.279828822,0.003998402,,,,,
2000,CA3 Pyramidal (+)23223p,E,2001,CA3 Granule (+)22100,E,L,CA3:SR,CA3:All:Both,18,0.001405209,1.178263782,0.00119261,,,,,
2000,CA3 Pyramidal (+)23223p,E,2001,CA3 Granule (+)22100,E,L,CA3:SR,CA3:SR:Both,24,0.001405209,1.178263782,0.00119261,,,,,
2000,CA3 Pyramidal (+)23223p,E,2028,CA3 Axo-Axonic (-)22232,I,L,CA3:SR; CA3:SO,CA3:All:Both,18,0.016266244,3.75659011,0.008752846,1,,,2000066; 2000067;,
2000,CA3 Pyramidal (+)23223p,E,2028,CA3 Axo-Axonic (-)22232,I,L,CA3:SR; CA3:SO,CA3:SR:Both,24,0.00494489,1.093980927,0.004520088,,,,,
2000,CA3 Pyramidal (+)23223p,E,2028,CA3 Axo-Axonic (-)22232,I,L,CA3:SR; CA3:SO,CA3:SO:Both,33,0.011321354,2.662609184,0.004251978,,,,,
2000,CA3 Pyramidal (+)23223p,E,2047,CA3 Horizontal Axo-Axonic (-)00012,I,L,CA3:SO,CA3:All:Both,18,0.013432116,3.379341294,0.003974774,,,,,
2000,CA3 Pyramidal (+)23223p,E,2047,CA3 Horizontal Axo-Axonic (-)00012,I,L,CA3:SO,CA3:SO:Both,33,0.013432116,3.379341294,0.003974774,,,,,
2000,CA3 Pyramidal (+)23223p,E,2043,CA3 Basket (-)22232,I,L,CA3:SR; CA3:SO,CA3:All:Both,18,0.013408016,3.216713688,0.008742146,1,,,1006000; 2000066; 2000067; 2000068; 2000069;,overlap in SR and SO
2000,CA3 Pyramidal (+)23223p,E,2043,CA3 Basket (-)22232,I,L,CA3:SR; CA3:SO,CA3:SR:Both,24,0.006080587,1.176180923,0.005169772,,,,,
2000,CA3 Pyramidal (+)23223p,E,2043,CA3 Basket (-)22232,I,L,CA3:SR; CA3:SO,CA3:SO:Both,33,0.007327429,2.040532765,0.003590939,,,,,
2000,CA3 Pyramidal (+)23223p,E,2044,CA3 Basket CCK+ (-)22232,I,L,CA3:SR; CA3:SO,CA3:All:Both,18,0.008933024,2.195758167,0.006646108,,,,,
2000,CA3 Pyramidal (+)23223p,E,2044,CA3 Basket CCK+ (-)22232,I,L,CA3:SR; CA3:SO,CA3:SR:Both,24,0.00805993,1.486655826,0.005421517,,,,,
2000,CA3 Pyramidal (+)23223p,E,2044,CA3 Basket CCK+ (-)22232,I,L,CA3:SR; CA3:SO,CA3:SO:Both,33,0.000873094,0.709102341,0.001231266,,,,,
2000,CA3 Pyramidal (+)23223p,E,2045,CA3 Bistratified (-)03333,I,L,CA3:SR; CA3:SO,CA3:All:Both,18,0.014386907,3.381229363,0.008834362,,,,,
2000,CA3 Pyramidal (+)23223p,E,2045,CA3 Bistratified (-)03333,I,L,CA3:SR; CA3:SO,CA3:SR:Both,24,0.00731603,1.371275561,0.005335201,,,,,
2000,CA3 Pyramidal (+)23223p,E,2045,CA3 Bistratified (-)03333,I,L,CA3:SR; CA3:SO,CA3:SO:Both,33,0.007070877,2.009953802,0.00351793,,,,,
2000,CA3 Pyramidal (+)23223p,E,2021,CA3 Interneuron Specific Oriens (-)01113,I,L,CA3:SO,CA3:All:Both,18,0.0236583,5.253594077,0.00450326,,,,,
2000,CA3 Pyramidal (+)23223p,E,2021,CA3 Interneuron Specific Oriens (-)01113,I,L,CA3:SO,CA3:SO:Both,33,0.0236583,5.253594077,0.00450326,,,,,
2000,CA3 Pyramidal (+)23223p,E,2046,CA3 Ivy (-)03333,I,L,CA3:SR; CA3:SO,CA3:All:Both,18,0.005843678,1.937747387,0.00595231,1,,,1003690,
2000,CA3 Pyramidal (+)23223p,E,2046,CA3 Ivy (-)03333,I,L,CA3:SR; CA3:SO,CA3:SR:Both,24,0.004017238,1.002489158,0.004007264,,,,,
2000,CA3 Pyramidal (+)23223p,E,2046,CA3 Ivy (-)03333,I,L,CA3:SR; CA3:SO,CA3:SO:Both,33,0.00182644,0.935258229,0.001952873,,,,,
2000,CA3 Pyramidal (+)23223p,E,2005,CA3 LMR-Targeting (-)33200,I,L,CA3:SR,CA3:All:Both,18,0.001294983,1.158586904,0.001117726,1,1,19496174;,,
2000,CA3 Pyramidal (+)23223p,E,2005,CA3 LMR-Targeting (-)33200,I,L,CA3:SR,CA3:SR:Both,24,0.001294983,1.158586904,0.001117726,,,,,
2000,CA3 Pyramidal (+)23223p,E,2013,CA3 Lucidum ORAX (-)03311,I,L,CA3:SR,CA3:All:Both,18,0.007030189,1.73042084,0.004062705,,,,,
2000,CA3 Pyramidal (+)23223p,E,2013,CA3 Lucidum ORAX (-)03311,I,L,CA3:SR,CA3:SR:Both,24,0.007030189,1.73042084,0.004062705,,,,,
2000,CA3 Pyramidal (+)23223p,E,2014,CA3 Lucidum-Radiatum (-)03300,I,L,CA3:SR,CA3:All:Both,18,0.005573426,1.604901607,0.003472753,,,,,
2000,CA3 Pyramidal (+)23223p,E,2014,CA3 Lucidum-Radiatum (-)03300,I,L,CA3:SR,CA3:SR:Both,24,0.005573426,1.604901607,0.003472753,,,,,
2000,CA3 Pyramidal (+)23223p,E,2036,CA3 Mossy Fiber-Associated (-)03330p-DG_0001,I,L,CA3:SR,CA3:All:Both,18,0.008314876,1.9902217,0.004177864,,,,,
2000,CA3 Pyramidal (+)23223p,E,2036,CA3 Mossy Fiber-Associated (-)03330p-DG_0001,I,L,CA3:SR,CA3:SR:Both,24,0.008314876,1.9902217,0.004177864,,,,,
2000,CA3 Pyramidal (+)23223p,E,2035,CA3 Mossy Fiber-Associated ORDEN (-)02332p,I,L,CA3:SR; CA3:SO,CA3:All:Both,18,0.014721933,3.365993213,0.009024686,1,,,1003756; 1003762,
2000,CA3 Pyramidal (+)23223p,E,2035,CA3 Mossy Fiber-Associated ORDEN (-)02332p,I,L,CA3:SR; CA3:SO,CA3:SR:Both,24,0.008269073,1.462606826,0.005653654,,,,,
2000,CA3 Pyramidal (+)23223p,E,2035,CA3 Mossy Fiber-Associated ORDEN (-)02332p,I,L,CA3:SR; CA3:SO,CA3:SO:Both,33,0.00645286,1.903386386,0.0033902,,,,,
2000,CA3 Pyramidal (+)23223p,E,2009,CA3 O-LM (-)11003,I,L,CA3:SO,CA3:All:Both,18,0.026352222,4.787623046,0.005504239,,,,,
2000,CA3 Pyramidal (+)23223p,E,2009,CA3 O-LM (-)11003,I,L,CA3:SO,CA3:SO:Both,33,0.026352222,4.787623046,0.005504239,,,,,
2000,CA3 Pyramidal (+)23223p,E,2049,CA3 QuadD-LM (-)12222,I,L,CA3:SR; CA3:SO,CA3:All:Both,18,0.006587884,1.928699558,0.006628875,,,,,
2000,CA3 Pyramidal (+)23223p,E,2049,CA3 QuadD-LM (-)12222,I,L,CA3:SR; CA3:SO,CA3:SR:Both,24,0.00217501,0.756511407,0.002875053,,,,,
2000,CA3 Pyramidal (+)23223p,E,2049,CA3 QuadD-LM (-)12222,I,L,CA3:SR; CA3:SO,CA3:SO:Both,33,0.004412874,1.172188151,0.003764646,,,,,
2000,CA3 Pyramidal (+)23223p,E,2023,CA3 Radiatum (-)03000,I,L,CA3:SR,CA3:All:Both,18,0.017580259,2.670213812,0.006583839,,,,,
2000,CA3 Pyramidal (+)23223p,E,2023,CA3 Radiatum (-)03000,I,L,CA3:SR,CA3:SR:Both,24,0.017580259,2.670213812,0.006583839,,,,,
2000,CA3 Pyramidal (+)23223p,E,2008,CA3 R-LM (-)12000,I,L,CA3:SR,CA3:All:Both,18,0.012342651,2.286488176,0.005398082,,,,,
2000,CA3 Pyramidal (+)23223p,E,2008,CA3 R-LM (-)12000,I,L,CA3:SR,CA3:SR:Both,24,0.012342651,2.286488176,0.005398082,,,,,
2000,CA3 Pyramidal (+)23223p,E,2022,CA3 SO-SO (-)00003,I,L,CA3:SO,CA3:All:Both,18,0.011730734,2.856801,0.004106248,,,,,
2000,CA3 Pyramidal (+)23223p,E,2022,CA3 SO-SO (-)00003,I,L,CA3:SO,CA3:SO:Both,33,0.011730734,2.856801,0.004106248,,,,,
2000,CA3 Pyramidal (+)23223p,E,2020,CA3 Trilaminar (-)01113p,I,L,CA3:SO,CA3:All:Both,18,0.027679181,3.626370801,0.00763275,,,,,
2000,CA3 Pyramidal (+)23223p,E,2020,CA3 Trilaminar (-)01113p,I,L,CA3:SO,CA3:SO:Both,33,0.027679181,3.626370801,0.00763275,,,,,
2000,CA3 Pyramidal (+)23223p,E,2003,CA3 Giant (+)22010,E,m,CA3:SR,,,,,,,,,,
2000,CA3 Pyramidal (+)23223p,E,2042,CA3 Interneuron Specific Quad (-)03333p,I,m,CA3:SR; CA3:SO,,,,,,,,,,
2000,CA3 Pyramidal (+)23223p,E,2017,CA3 Lucidum LAX (-)02310,I,m,CA3:SR,,,,,,,,,,
2000,CA3 Pyramidal (+)23223p,E,3000,CA2 Pyramidal (+)2333p,E,p,CA2:SR; CA2:SO,CA2:All:Both,36,0.149001698,2.634651562,0.111291863,1,1,24336151;,,
2000,CA3 Pyramidal (+)23223p,E,3000,CA2 Pyramidal (+)2333p,E,p,CA2:SR; CA2:SO,CA2:SR:Both,42,0.064098794,1.395026785,0.045948074,,,,,
2000,CA3 Pyramidal (+)23223p,E,3000,CA2 Pyramidal (+)2333p,E,p,CA2:SR; CA2:SO,CA2:SO:Both,48,0.084902904,1.239624777,0.068490809,,,,,
2000,CA3 Pyramidal (+)23223p,E,3006,CA2 Basket (-)2232,I,p,CA2:SR; CA2:SO,CA2:All:Both,36,0.095744584,2.030707357,0.091961912,,,,,
2000,CA3 Pyramidal (+)23223p,E,3006,CA2 Basket (-)2232,I,p,CA2:SR; CA2:SO,CA2:SR:Both,42,0.035381694,1.004017376,0.035240121,,,,,
2000,CA3 Pyramidal (+)23223p,E,3006,CA2 Basket (-)2232,I,p,CA2:SR; CA2:SO,CA2:SO:Both,48,0.06036289,1.02668998,0.058793687,,,,,
2000,CA3 Pyramidal (+)23223p,E,3007,CA2 Wide-Arbor Basket (-)2232p,I,p,CA2:SR; CA2:SO,CA2:All:Both,36,0.059316088,1.595592796,0.070744198,,,,,
2000,CA3 Pyramidal (+)23223p,E,3007,CA2 Wide-Arbor Basket (-)2232p,I,p,CA2:SR; CA2:SO,CA2:SR:Both,42,0.01555854,0.728512042,0.0213566,,,,,
2000,CA3 Pyramidal (+)23223p,E,3007,CA2 Wide-Arbor Basket (-)2232p,I,p,CA2:SR; CA2:SO,CA2:SO:Both,48,0.043757548,0.867080754,0.050465366,,,,,
2000,CA3 Pyramidal (+)23223p,E,3003,CA2 Bistratified (-)0313p,I,p,CA2:SR; CA2:SO,CA2:All:Both,36,0.087817319,1.892869214,0.091812657,,,,,
2000,CA3 Pyramidal (+)23223p,E,3003,CA2 Bistratified (-)0313p,I,p,CA2:SR; CA2:SO,CA2:SR:Both,42,0.044823532,1.06400136,0.042127325,,,,,
2000,CA3 Pyramidal (+)23223p,E,3003,CA2 Bistratified (-)0313p,I,p,CA2:SR; CA2:SO,CA2:SO:Both,48,0.042993787,0.828867854,0.051870497,,,,,
2000,CA3 Pyramidal (+)23223p,E,3008,CA2 SP-SR (-)0322,I,p,CA2:SR; CA2:SO,CA2:All:Both,36,0.068461048,1.720129704,0.078487355,,,,,
2000,CA3 Pyramidal (+)23223p,E,3008,CA2 SP-SR (-)0322,I,p,CA2:SR; CA2:SO,CA2:SR:Both,42,0.032689969,0.909711062,0.035934453,,,,,
2000,CA3 Pyramidal (+)23223p,E,3008,CA2 SP-SR (-)0322,I,p,CA2:SR; CA2:SO,CA2:SO:Both,48,0.035771079,0.810418642,0.044139013,,,,,
2000,CA3 Pyramidal (+)23223p,E,4036,CA1 Axo-Axonic (-)2232,I,p,CA1:SR; CA1:SO,CA1:All:Both,51,0.09339575,1.368952275,0.132870823,1,,,1000003,
2000,CA3 Pyramidal (+)23223p,E,4036,CA1 Axo-Axonic (-)2232,I,p,CA1:SR; CA1:SO,CA1:SR:Both,57,0.038964466,0.708337507,0.055008333,,,,,
2000,CA3 Pyramidal (+)23223p,E,4036,CA1 Axo-Axonic (-)2232,I,p,CA1:SR; CA1:SO,CA1:SO:Both,63,0.054431285,0.660614768,0.082394895,,,,,
2000,CA3 Pyramidal (+)23223p,E,4078,CA1 Basket (-)2232,I,p,CA1:SR; CA1:SO,CA1:All:Both,51,0.140238589,1.519756942,0.1745215,1,,,1000003; 2000068; 2000069;,
2000,CA3 Pyramidal (+)23223p,E,4078,CA1 Basket (-)2232,I,p,CA1:SR; CA1:SO,CA1:SR:Both,57,0.085518726,0.885621511,0.096563515,,,,,
2000,CA3 Pyramidal (+)23223p,E,4078,CA1 Basket (-)2232,I,p,CA1:SR; CA1:SO,CA1:SO:Both,63,0.054719862,0.634135431,0.086290498,,,,,
2000,CA3 Pyramidal (+)23223p,E,4079,CA1 Basket CCK+ (-)2232,I,p,CA1:SR; CA1:SO,CA1:All:Both,51,0.099041083,1.305686825,0.146177829,1,,,1000003,
2000,CA3 Pyramidal (+)23223p,E,4079,CA1 Basket CCK+ (-)2232,I,p,CA1:SR; CA1:SO,CA1:SR:Both,57,0.051192288,0.691952632,0.073982358,,,,,
2000,CA3 Pyramidal (+)23223p,E,4079,CA1 Basket CCK+ (-)2232,I,p,CA1:SR; CA1:SO,CA1:SO:Both,63,0.047848795,0.613734194,0.077963385,,,,,
2000,CA3 Pyramidal (+)23223p,E,4080,CA1 Bistratified (-)0333,I,p,CA1:SR; CA1:SO,CA1:All:Both,51,0.052472825,2.235784806,0.046800256,,,,,
2000,CA3 Pyramidal (+)23223p,E,4080,CA1 Bistratified (-)0333,I,p,CA1:SR; CA1:SO,CA1:SR:Both,57,0.026318257,1.224543982,0.021492292,,,,,
2000,CA3 Pyramidal (+)23223p,E,4080,CA1 Bistratified (-)0333,I,p,CA1:SR; CA1:SO,CA1:SO:Both,63,0.026154568,1.011240824,0.025863837,,,,,
2000,CA3 Pyramidal (+)23223p,E,4081,CA1 Ivy (-)0333,I,p,CA1:SR; CA1:SO,CA1:All:Both,51,0.044436944,1.178280179,0.072935593,,,,,
2000,CA3 Pyramidal (+)23223p,E,4081,CA1 Ivy (-)0333,I,p,CA1:SR; CA1:SO,CA1:SR:Both,57,0.012025803,0.563490642,0.021341619,,,,,
2000,CA3 Pyramidal (+)23223p,E,4081,CA1 Ivy (-)0333,I,p,CA1:SR; CA1:SO,CA1:SO:Both,63,0.032411142,0.614789537,0.052719085,,,,,
2000,CA3 Pyramidal (+)23223p,E,4069,CA1 O-LM (-)1002,I,p,CA1:SO,CA1:All:Both,51,0.075819478,1.268219765,0.059784179,1,,,1000003,
2000,CA3 Pyramidal (+)23223p,E,4069,CA1 O-LM (-)1002,I,p,CA1:SO,CA1:SO:Both,63,0.075819478,1.268219765,0.059784179,,,,,
2000,CA3 Pyramidal (+)23223p,E,4006,CA1 Perforant Path-Assoc (-)3200p,I,p,CA1:SR,CA1:All:Both,51,0.045229274,1.238269335,0.0365262,,,,,
2000,CA3 Pyramidal (+)23223p,E,4006,CA1 Perforant Path-Assoc (-)3200p,I,p,CA1:SR,CA1:SR:Both,57,0.045229274,1.238269335,0.0365262,,,,,
2000,CA3 Pyramidal (+)23223p,E,4015,CA1 Schaffer Collateral-Assoc (-)2311,I,p,CA1:SR,CA1:All:Both,51,0.051903386,1.272709107,0.040781814,,,,,
2000,CA3 Pyramidal (+)23223p,E,4015,CA1 Schaffer Collateral-Assoc (-)2311,I,p,CA1:SR,CA1:SR:Both,57,0.051903386,1.272709107,0.040781814,,,,,
2000,CA3 Pyramidal (+)23223p,E,4000,CA1 Pyramidal (+)2223p,E,p,CA1:SR; CA1:SO,CA1:All:Both,51,0.140937607,1.624941277,0.166724964,1,1,17717185; 24336151;,1002400; 1000003; 1000012; 1002038; 1002044; 1003015; 1003021; 1004009; 1006004;,
2000,CA3 Pyramidal (+)23223p,E,4000,CA1 Pyramidal (+)2223p,E,p,CA1:SR; CA1:SO,CA1:SR:Both,57,0.072898135,0.884176239,0.082447516,,,,,
2000,CA3 Pyramidal (+)23223p,E,4000,CA1 Pyramidal (+)2223p,E,p,CA1:SR; CA1:SO,CA1:SO:Both,63,0.068039473,0.740765038,0.091850275,,,,,
2000,CA3 Pyramidal (+)23223p,E,4054,CA1 Radiatum Giant (+)2201,I,p,CA1:SR,CA1:All:Both,51,0.06062447,1.328261382,0.045641973,,,,,
2000,CA3 Pyramidal (+)23223p,E,4054,CA1 Radiatum Giant (+)2201,I,p,CA1:SR,CA1:SR:Both,57,0.06062447,1.328261382,0.045641973,,,,,
2000,CA3 Pyramidal (+)23223p,E,4038,CA1 Horizontal Axo-Axonic (-)0012,I,p,CA1:SO,CA1:All:Both,51,0.018584317,1.065817229,0.017436683,,,,,
2000,CA3 Pyramidal (+)23223p,E,4038,CA1 Horizontal Axo-Axonic (-)0012,I,p,CA1:SO,CA1:SO:Both,63,0.018584317,1.065817229,0.017436683,,,,,
2000,CA3 Pyramidal (+)23223p,E,4039,CA1 Horizontal Basket (-)0012,I,p,CA1:SO,CA1:All:Both,51,0.055652241,1.191838232,0.046694459,,,,,
2000,CA3 Pyramidal (+)23223p,E,4039,CA1 Horizontal Basket (-)0012,I,p,CA1:SO,CA1:SO:Both,63,0.055652241,1.191838232,0.046694459,,,,,
2000,CA3 Pyramidal (+)23223p,E,4022,CA1 Interneuron Specific LMO-O (-)2003,I,p,CA1:SO,CA1:All:Both,51,0.016237357,1.057461686,0.015355031,,,,,
2000,CA3 Pyramidal (+)23223p,E,4022,CA1 Interneuron Specific LMO-O (-)2003,I,p,CA1:SO,CA1:SO:Both,63,0.016237357,1.057461686,0.015355031,,,,,
2000,CA3 Pyramidal (+)23223p,E,4056,CA1 Interneuron Specific LMR-R (-)2300,I,p,CA1:SR,CA1:All:Both,51,0.017446721,1.092189761,0.015974075,,,,,
2000,CA3 Pyramidal (+)23223p,E,4056,CA1 Interneuron Specific LMR-R (-)2300,I,p,CA1:SR,CA1:SR:Both,57,0.017446721,1.092189761,0.015974075,,,,,
2000,CA3 Pyramidal (+)23223p,E,4031,CA1 Interneuron Specific O-R (-)0102,I,p,CA1:SO,CA1:All:Both,51,0.025538168,1.090205608,0.023425093,,,,,
2000,CA3 Pyramidal (+)23223p,E,4031,CA1 Interneuron Specific O-R (-)0102,I,p,CA1:SO,CA1:SO:Both,63,0.025538168,1.090205608,0.023425093,,,,,
2000,CA3 Pyramidal (+)23223p,E,4020,CA1 Interneuron Specific O-Targeting QuadD (-)2223,I,p,CA1:SR; CA1:SO,CA1:All:Both,51,0.026012445,1.119245298,0.045654409,,,,,
2000,CA3 Pyramidal (+)23223p,E,4020,CA1 Interneuron Specific O-Targeting QuadD (-)2223,I,p,CA1:SR; CA1:SO,CA1:SR:Both,57,0.01564735,0.582526063,0.026861201,,,,,
2000,CA3 Pyramidal (+)23223p,E,4020,CA1 Interneuron Specific O-Targeting QuadD (-)2223,I,p,CA1:SR; CA1:SO,CA1:SO:Both,63,0.010365095,0.536719235,0.019311949,,,,,
2000,CA3 Pyramidal (+)23223p,E,4091,CA1 Interneuron Specific R-O (-)0221,I,p,CA1:SR,CA1:All:Both,51,0.01256732,1.066429171,0.011784487,,,,,
2000,CA3 Pyramidal (+)23223p,E,4091,CA1 Interneuron Specific R-O (-)0221,I,p,CA1:SR,CA1:SR:Both,57,0.01256732,1.066429171,0.011784487,,,,,
2000,CA3 Pyramidal (+)23223p,E,4093,CA1 Interneuron Specific RO-O (-)0203,I,p,CA1:SR; CA1:SO,CA1:All:Both,51,0.043190854,1.189634349,0.07139785,,,,,
2000,CA3 Pyramidal (+)23223p,E,4093,CA1 Interneuron Specific RO-O (-)0203,I,p,CA1:SR; CA1:SO,CA1:SR:Both,57,0.021078393,0.611324792,0.034479859,,,,,
2000,CA3 Pyramidal (+)23223p,E,4093,CA1 Interneuron Specific RO-O (-)0203,I,p,CA1:SR; CA1:SO,CA1:SO:Both,63,0.022112461,0.578309557,0.038236376,,,,,
2000,CA3 Pyramidal (+)23223p,E,4005,CA1 LMR (-)3300,I,p,CA1:SR,CA1:All:Both,51,0.018589468,1.098137873,0.016928173,1,16033887;,1003645; 2000032;,,
2000,CA3 Pyramidal (+)23223p,E,4005,CA1 LMR (-)3300,I,p,CA1:SR,CA1:SR:Both,57,0.018589468,1.098137873,0.016928173,,,,,
2000,CA3 Pyramidal (+)23223p,E,4004,CA1 LMR Projecting (-)3300p,I,p,CA1:SR,CA1:All:Both,51,0.019659991,1.106148121,0.01777338,,,,,
2000,CA3 Pyramidal (+)23223p,E,4004,CA1 LMR Projecting (-)3300p,I,p,CA1:SR,CA1:SR:Both,57,0.019659991,1.106148121,0.01777338,,,,,
2000,CA3 Pyramidal (+)23223p,E,4089,CA1 Recurrent O-LM (-)1003,I,p,CA1:SO,CA1:All:Both,51,0.13131399,1.459829346,0.089951603,,,,,
2000,CA3 Pyramidal (+)23223p,E,4089,CA1 Recurrent O-LM (-)1003,I,p,CA1:SO,CA1:SO:Both,63,0.13131399,1.459829346,0.089951603,,,,,
2000,CA3 Pyramidal (+)23223p,E,4087,CA1 O-LMR (-)1102,I,p,CA1:SO,CA1:All:Both,51,0.051803286,1.359066167,0.038116824,,,,,
2000,CA3 Pyramidal (+)23223p,E,4087,CA1 O-LMR (-)1102,I,p,CA1:SO,CA1:SO:Both,63,0.051803286,1.359066167,0.038116824,,,,,
2000,CA3 Pyramidal (+)23223p,E,4083,CA1 Oriens-Bistratified (-)0103,I,p,CA1:SO,CA1:All:Both,51,0.019405818,1.132616497,0.017133618,,,,,
2000,CA3 Pyramidal (+)23223p,E,4083,CA1 Oriens-Bistratified (-)0103,I,p,CA1:SO,CA1:SO:Both,63,0.019405818,1.132616497,0.017133618,,,,,
2000,CA3 Pyramidal (+)23223p,E,4055,CA1 Oriens/Alveus (-)2233,I,p,CA1:SR; CA1:SO,CA1:All:Both,51,0.055428351,2.133016642,0.055897516,1,,,1000003,
2000,CA3 Pyramidal (+)23223p,E,4055,CA1 Oriens/Alveus (-)2233,I,p,CA1:SR; CA1:SO,CA1:SR:Both,57,0.032956759,1.479560301,0.022274698,,,,,
2000,CA3 Pyramidal (+)23223p,E,4055,CA1 Oriens/Alveus (-)2233,I,p,CA1:SR; CA1:SO,CA1:SO:Both,63,0.022471592,0.65345634,0.034388819,,,,,
2000,CA3 Pyramidal (+)23223p,E,4066,CA1 OR-LM (-)1202,I,p,CA1:SR; CA1:SO,CA1:All:Both,51,0.159290768,4.687125376,0.083661126,,,,,
2000,CA3 Pyramidal (+)23223p,E,4066,CA1 OR-LM (-)1202,I,p,CA1:SR; CA1:SO,CA1:SR:Both,57,0.114167668,3.879592651,0.029427746,,,,,
2000,CA3 Pyramidal (+)23223p,E,4066,CA1 OR-LM (-)1202,I,p,CA1:SR; CA1:SO,CA1:SO:Both,63,0.0451231,0.807532725,0.055877736,,,,,
2000,CA3 Pyramidal (+)23223p,E,4076,CA1 Perforant Path-Associated QuadD (-)3222,I,p,CA1:SR; CA1:SO,CA1:All:Both,51,0.154245932,1.768607209,0.142656693,,,,,
2000,CA3 Pyramidal (+)23223p,E,4076,CA1 Perforant Path-Associated QuadD (-)3222,I,p,CA1:SR; CA1:SO,CA1:SR:Both,57,0.134845727,1.199988768,0.112372491,,,,,
2000,CA3 Pyramidal (+)23223p,E,4076,CA1 Perforant Path-Associated QuadD (-)3222,I,p,CA1:SR; CA1:SO,CA1:SO:Both,63,0.019400205,0.56861844,0.034118143,,,,,
2000,CA3 Pyramidal (+)23223p,E,4003,CA1 Quadrilaminar (-)3333,I,p,CA1:SR; CA1:SO,CA1:All:Both,51,0.056800055,1.257808005,0.087635945,,,,,
2000,CA3 Pyramidal (+)23223p,E,4003,CA1 Quadrilaminar (-)3333,I,p,CA1:SR; CA1:SO,CA1:SR:Both,57,0.033437305,0.675315012,0.049513641,,,,,
2000,CA3 Pyramidal (+)23223p,E,4003,CA1 Quadrilaminar (-)3333,I,p,CA1:SR; CA1:SO,CA1:SO:Both,63,0.02336275,0.582492993,0.040108208,,,,,
2000,CA3 Pyramidal (+)23223p,E,4028,CA1 Radiatum (-)0300,I,p,CA1:SR,CA1:All:Both,51,0.042736501,1.224582556,0.034898832,,,,,
2000,CA3 Pyramidal (+)23223p,E,4028,CA1 Radiatum (-)0300,I,p,CA1:SR,CA1:SR:Both,57,0.042736501,1.224582556,0.034898832,,,,,
2000,CA3 Pyramidal (+)23223p,E,4061,CA1 R-Receiving Apical-Targeting (-)1300,I,p,CA1:SR,CA1:All:Both,51,0.106697355,1.560625005,0.068368349,,,,,
2000,CA3 Pyramidal (+)23223p,E,4061,CA1 R-Receiving Apical-Targeting (-)1300,I,p,CA1:SR,CA1:SR:Both,57,0.106697355,1.560625005,0.068368349,,,,,
2000,CA3 Pyramidal (+)23223p,E,4084,CA1 Schaffer Collateral-Receiving R-Targeting (-)0322,I,p,CA1:SR; CA1:SO,CA1:All:Both,51,0.024514321,1.158721263,0.041896461,,,,,
2000,CA3 Pyramidal (+)23223p,E,4084,CA1 Schaffer Collateral-Receiving R-Targeting (-)0322,I,p,CA1:SR; CA1:SO,CA1:SR:Both,57,0.012095574,0.591792656,0.020438872,,,,,
2000,CA3 Pyramidal (+)23223p,E,4084,CA1 Schaffer Collateral-Receiving R-Targeting (-)0322,I,p,CA1:SR; CA1:SO,CA1:SO:Both,63,0.012418747,0.566928607,0.021905309,,,,,
2000,CA3 Pyramidal (+)23223p,E,4033,CA1 SO-SO (-)0003,I,p,CA1:SO,CA1:All:Both,51,0.085480648,1.300317472,0.065738291,,,,,
2000,CA3 Pyramidal (+)23223p,E,4033,CA1 SO-SO (-)0003,I,p,CA1:SO,CA1:SO:Both,63,0.085480648,1.300317472,0.065738291,,,,,
