Source_ID,Source_Name,Target_ID,Target_Name,Layers,Connection?,ePhysCType,RefIDs,Proper,Fuzzy-High,Fuzzy-Low,Amplitude,Kinetics,ST-Plasticity,LT-Plasticity
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,2017,CA3 (i)02310 Lucidum LAX,CA3:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,2020,CA3 (i)01113p-CA1_0111-Sub_001 Trilaminar,CA3:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,2021,CA3 (i)01113 Interneuron Specific Oriens,CA3:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,2022,CA3 (i)00003 SO-SO,CA3:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,2023,CA3 (i)03000 Radiatum,CA3:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,2028,CA3 (i)22232 Axo-Axonic,CA3:SR; CA3:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,2035,CA3 (i)02332p-DG_0001 Mossy Fiber-Associated ORDEN,CA3:SR; CA3:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,2036,CA3 (i)03330p-DG_0001 Mossy Fiber-Associated,CA3:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,2042,CA3 (i)03333p-DG_0003 Interneuron Specific Quad,DG:H; CA3:SR; CA3:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,2043,CA3 (i)22232 Basket,CA3:SR; CA3:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,2044,CA3 (i)22232 Basket CCK+,CA3:SR; CA3:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,2045,CA3 (i)03333 Bistratified,CA3:SR; CA3:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,2046,CA3 (i)03333 Ivy,CA3:SR; CA3:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,2047,CA3 (i)00012 Horizontal Axo-Axonic,CA3:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,2049,CA3 (i)12222 QuadD-LM,CA3:SR; CA3:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,2050,CA3 (i)10003 Recurrent O-LM,CA3:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,2051,CA3 (i)00012 Horizontal Basket CCK+,CA3:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,2060,CA3 (i)32000 Perforant Path-Associated,CA3:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,2115,CA3c (e)23223p-DG_0001-CA2_0100-CA1_0100 Umbrella Pyramidal,CA3:SR; CA3:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,2121,CA3 (e)22003 Athorny Pyramidal,CA3:SR; CA3:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,2125,CA3 (i)02332 Mossy Fiber-Associated Basket CCK+,CA3:SR; CA3:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,3000,CA2 (e)2333p-DG_0001-CA3_01011-CA1_0111 Pyramidal,CA2:SR; CA2:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,3003,CA2 (i)0333p-CA1_0101 Bistratified,CA2:SR; CA2:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,3006,CA2 (i)2232 Basket,CA2:SR; CA2:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,3007,CA2 (i)2232p-CA3_00030-CA1_0030 Wide-Arbor Basket,CA2:SR; CA2:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,3008,CA2 (i)0302 SP-SR,CA2:SR; CA2:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4000,CA1 (e)2223p-Sub_111-EC_000011 Pyramidal,CA1:SR; CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4003,CA1 (i)3333 Quadrilaminar,CA1:SR; CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4004,CA1 (i)3300p-DG_1110 LMR Projecting,CA1:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4005,CA1 (i)3300 LMR,CA1:SR,1,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4006,CA1 (i)3200p-DG_1000-Sub_100 Perforant Path-Associated,CA1:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4013,CA1 (i)2333 Radial Trilaminar,CA1:SR; CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4015,CA1 (i)2311 Schaffer Collateral-Associated,CA1:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4020,CA1 (i)2223 Interneuron Specific O-Targeting QuadD,CA1:SR; CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4022,CA1 (i)2003 Interneuron Specific LMO-O,CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4023,CA1 (i)1133p-DG_0001-CA3_11101 Back-Projection,CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4028,CA1 (i)0300 Radiatum,CA1:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4031,CA1 (i)0102 Interneuron Specific O-R,CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4033,CA1 (i)0003 SO-SO,CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4035,CA1 (i)0113p-Sub_111 Trilaminar,CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4036,CA1 (i)2232 Axo-Axonic,CA1:SR; CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4038,CA1 (i)0012 Horizontal Axo-Axonic,CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4039,CA1 (i)0012 Horizontal Basket,CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4041,CA1 (i)0313p-Sub_001 Hippocampo-Subicular Projecting ENK+,CA1:SR; CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4048,CA1 (i)0303 Schaffer Collateral-Correlated,CA1:SR; CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4054,CA1 (e)2201 Radiatum Giant,CA1:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4055,CA1 (i)2233 Oriens/Alveus,CA1:SR; CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4056,CA1 (i)2300 Interneuron Specific LMR-R,CA1:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4061,CA1 (i)1300 R-Receiving Apical-Targeting,CA1:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4066,CA1 (i)1202 OR-LM,CA1:SR; CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4068,CA1 (i)1113p-Sub_111 Oriens-QuadA Projecting,CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4069,CA1 (i)1002 O-LM,CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4076,CA1 (i)3222 Perforant Path-Associated QuadD,CA1:SR; CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4078,CA1 (i)2232 Basket,CA1:SR; CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4079,CA1 (i)2232 Basket CCK+,CA1:SR; CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4080,CA1 (i)0333 Bistratified,CA1:SR; CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4081,CA1 (i)0333 Ivy,CA1:SR; CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4083,CA1 (i)0103 Oriens-Bistratified,CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4084,CA1 (i)0302 Schaffer Collateral-Receiving R-Targeting,CA1:SR; CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4087,CA1 (i)1102 O-LMR,CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4089,CA1 (i)1003 Recurrent O-LM,CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4091,CA1 (i)0203 Interneuron Specific R-O,CA1:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4093,CA1 (i)0221 Interneuron Specific RO-O,CA1:SR; CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4095,CA1 (i)2332 QuadD-RP,CA1:SR; CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4096,CA1 (i)2201 Interneuron Specific LMR-O,CA1:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4098,CA1 (e)2223p-Sub_111-EC_000011 Superficial Pyramidal,CA1:SR; CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4099,CA1 (e)2223p-Sub_111-EC_000011 Deep Pyramidal,CA1:SR; CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4100,CA1 (i)0301 R-RO,CA1:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4101,CA1 (i)0331 RP-RPO,CA1:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4102,CA1 (i)3200 LMR-LM,CA1:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4104,CA1 (i)0232 Trilayer Basket,CA1:SR; CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4105,CA1 (i)0232 Trilayer Basket CCK+,CA1:SR; CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4107,CA1 (i)2300 LMR-R,CA1:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4139,CA1 (i)0012 Horizontal Basket CCK+,CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4145,CA1 (i)0210 Radiatum-Pyramidale Basket,CA1:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4146,CA1 (i)1103 Recurrent O-LMR,CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4173,CA1 (i)0202p-CA3_00010 RO-receiving CA3-targeting,CA1:SR; CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4186,CA1 (i)0003p-Sub_010 SO-SO Projecting,CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,4187,CA1 (i)0112 O-RP,CA1:SO,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,5001,Sub (e)331p-EC_000111 EC-Projecting Pyramidal,Sub:SM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,5002,Sub (i)210 Axo-axonic,Sub:SM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,5005,Sub (e)331p-CA1_1110 CA1-Projecting Pyramidal,Sub:SM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,CA3 (i)33200 LMR-Targeting,2000,CA3 (e)23223p-CA2_0101-CA1_0101 Pyramidal,CA3:SLM; CA3:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,CA3 (i)33200 LMR-Targeting,2001,CA3 (e)22100 Granule,CA3:SLM; CA3:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,CA3 (i)33200 LMR-Targeting,2003,CA3 (e)22010 Giant,CA3:SLM; CA3:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,CA3 (i)33200 LMR-Targeting,2004,CA3c (e)03223p-DG_0101-CA2_0101-CA1_0101-Sub_100 Pyramidal,CA3:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,CA3 (i)33200 LMR-Targeting,2005,CA3 (i)33200 LMR-Targeting,CA3:SLM; CA3:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,CA3 (i)33200 LMR-Targeting,2008,CA3 (i)12000 R-LM,CA3:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,CA3 (i)33200 LMR-Targeting,2013,CA3 (i)03311 Lucidum ORAX,CA3:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,CA3 (i)33200 LMR-Targeting,2014,CA3 (i)03300 Lucidum-Radiatum,CA3:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,CA3 (i)33200 LMR-Targeting,2017,CA3 (i)02310 Lucidum LAX,CA3:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,CA3 (i)33200 LMR-Targeting,2023,CA3 (i)03000 Radiatum,CA3:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,CA3 (i)33200 LMR-Targeting,2028,CA3 (i)22232 Axo-Axonic,CA3:SLM; CA3:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,CA3 (i)33200 LMR-Targeting,2035,CA3 (i)02332p-DG_0001 Mossy Fiber-Associated ORDEN,CA3:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,CA3 (i)33200 LMR-Targeting,2036,CA3 (i)03330p-DG_0001 Mossy Fiber-Associated,CA3:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,CA3 (i)33200 LMR-Targeting,2042,CA3 (i)03333p-DG_0003 Interneuron Specific Quad,CA3:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,CA3 (i)33200 LMR-Targeting,2043,CA3 (i)22232 Basket,CA3:SLM; CA3:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,CA3 (i)33200 LMR-Targeting,2044,CA3 (i)22232 Basket CCK+,CA3:SLM; CA3:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,CA3 (i)33200 LMR-Targeting,2045,CA3 (i)03333 Bistratified,CA3:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,CA3 (i)33200 LMR-Targeting,2046,CA3 (i)03333 Ivy,CA3:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,CA3 (i)33200 LMR-Targeting,2049,CA3 (i)12222 QuadD-LM,CA3:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,CA3 (i)33200 LMR-Targeting,2060,CA3 (i)32000 Perforant Path-Associated,CA3:SLM; CA3:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,CA3 (i)33200 LMR-Targeting,2115,CA3c (e)23223p-DG_0001-CA2_0100-CA1_0100 Umbrella Pyramidal,CA3:SLM; CA3:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,CA3 (i)33200 LMR-Targeting,2121,CA3 (e)22003 Athorny Pyramidal,CA3:SLM; CA3:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2005,CA3 (i)33200 LMR-Targeting,2125,CA3 (i)02332 Mossy Fiber-Associated Basket CCK+,CA3:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008,CA3 (i)12000 R-LM,2000,CA3 (e)23223p-CA2_0101-CA1_0101 Pyramidal,CA3:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008,CA3 (i)12000 R-LM,2001,CA3 (e)22100 Granule,CA3:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008,CA3 (i)12000 R-LM,2003,CA3 (e)22010 Giant,CA3:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008,CA3 (i)12000 R-LM,2005,CA3 (i)33200 LMR-Targeting,CA3:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008,CA3 (i)12000 R-LM,2028,CA3 (i)22232 Axo-Axonic,CA3:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008,CA3 (i)12000 R-LM,2043,CA3 (i)22232 Basket,CA3:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008,CA3 (i)12000 R-LM,2044,CA3 (i)22232 Basket CCK+,CA3:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008,CA3 (i)12000 R-LM,2060,CA3 (i)32000 Perforant Path-Associated,CA3:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008,CA3 (i)12000 R-LM,2115,CA3c (e)23223p-DG_0001-CA2_0100-CA1_0100 Umbrella Pyramidal,CA3:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2008,CA3 (i)12000 R-LM,2121,CA3 (e)22003 Athorny Pyramidal,CA3:SLM,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009,CA3 (i)11003 O-LM,2000,CA3 (e)23223p-CA2_0101-CA1_0101 Pyramidal,CA3:SLM; CA3:SR; CA3:SO,1,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009,CA3 (i)11003 O-LM,2001,CA3 (e)22100 Granule,CA3:SLM; CA3:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2009,CA3 (i)11003 O-LM,2003,CA3 (e)22010 Giant,CA3:SLM; CA3:SR,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
